department,mun,adult,male,female,dist_km,urban_pct,poverty_index,mayachorti,lenca,may_pct,len_pct,may_log,len_log,wood_pct,water_piped,water_well,water_river,avg_elev,avg_tri,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12
13,1311,4460,2304,2156,75.09,30,1.653757225433526,4,1988,0.08968609865470852,44.573991031390136,0.08588967188042973,3.8193371816776476,98.39513004980631,70.28901734104046,5.722543352601156,15.953757225433526,1218.3021131766582,7.516956842513409,1,0,1,0,0,0,1,0,1,0,0,0,9.042469479675773,6.161654004174284,2.870268158979949,3.7541250717258223,2.4474555284307193,1.3033831847458603,3.964062707169047,2.790512151148088,1.1682174415330888,1.324281700780904,0.9236863245954761,0.3986675327009995
04,0420,2577,1248,1329,29.879,0,0.9727822580645161,0,0,0,0,0,0,96.3819095477387,68.54838709677419,0.6048387096774194,29.536290322580644,1226.4491802777268,5.842624028873799,4,3,1,2,1,1,1,1,0,1,1,0,5.928788914689802,4.003530205381989,1.9170562014923562,2.4076042981415027,1.5501842431281785,0.8549169712951941,2.649513193272332,1.8514381502858923,0.7938301447915839,0.8716714232759672,0.6019078119679183,0.2683090854055785
13,1312,2659,1237,1422,131.017,0,1.3867298578199052,0,0,0,0,0,0,96.71111111111111,86.25592417061611,2.5592417061611377,7.298578199052133,362.21300260176423,7.123454230717402,1,1,0,0,0,0,1,1,0,0,0,0,6.642671424131274,4.431554379616798,2.202539926023269,2.679914946617301,1.6982780044500905,0.979086544635931,2.9770275549051473,2.0601537494400275,0.9124065317294058,0.9857289226088253,0.6731226257266796,0.31104684965793206
04,0421,10562,5270,5292,90.811,11.687998068099494,1.7210818642839893,235,2,2.2249573944328724,0.01893580761219466,1.1709197391319026,0.018758756782486424,93.703007518797,68.99299686066168,5.819850277710699,17.411253320453994,996.4818408455155,7.796782646098386,25,19,6,11,8,3,9,7,2,5,4,1,21.70238297434951,14.45516706676862,7.224860679788013,9.0662231306238,5.802148021593384,3.2567629036306442,9.449751471552887,6.489014230466007,2.949736827767532,3.1864083721728234,2.1640048147092275,1.018360948389837
13,1313,12907,6495,6412,53.474,11.129637348895374,1.4979157982492706,18,6129,0.13945920818160687,47.48586038583714,0.130553771065126,3.8812722170014986,96.9385699899295,71.19633180491871,7.669862442684453,14.089203834931222,991.0878349758146,7.839042399414691,36,16,20,21,8,13,9,5,4,6,3,3,25.660964093304713,16.996276966715275,8.63616115988039,10.674986545220678,6.768234505245573,3.897727581714718,11.177027933374188,7.668429259788119,3.4941882162220965,3.8089496147098463,2.5596132016815827,1.244245361943575
04,0422,2783,1364,1419,30.999,39.60310612597067,1.368421052631579,1,0,0.035932446999640676,0,0.03530193611251144,0,95.14893617021276,73.68421052631578,3.968938740293356,14.581535806729939,884.7381660639124,6.9063730451633605,9,6,3,3,2,1,6,4,2,0,0,0,7.3229918479892815,4.825034220779683,2.4900459265933823,2.95526784086774,1.865821762527012,1.0870992127674286,3.2920204514340203,2.2319683192338813,1.055988322422478,1.0757035556875216,0.7272441390187894,0.34695839140347573
13,1314,1715,819,896,140.784,0,1.6881405563689604,6,833,0.3498542274052478,48.57142857142857,0.2999966069202942,3.903414630891546,97.07602339181285,47.2913616398243,3.3674963396778916,46.5592972181552,263.5248323673145,5.982732412774179,1,0,1,0,0,0,1,0,1,0,0,0,4.412161343249285,3.0277858369172197,1.3778763258335696,1.7802897248504175,1.1554149318557718,0.622983648517018,1.981532392169927,1.4127761060444668,0.565331419302919,0.6503392262289404,0.4595947990169811,0.18956125801363272
04,0423,1245,613,632,23.373,0,1.1327967806841046,0,0,0,0,0,0,95.72815533980582,71.0261569416499,10.06036217303823,13.682092555331993,1001.6247107820453,8.464242453112666,10,8,2,6,5,1,2,1,1,2,2,0,3.1818791689184764,2.128852609802705,1.0491797396869122,1.2847435497277098,0.8219303641302398,0.4616834792054638,1.425328640787326,0.9857936978291499,0.43753119396093393,0.47180697840344077,0.32112854784331474,0.1499650665205146
13,1315,5004,2528,2476,155.841,0,2.1368778280542986,1,2363,0.019984012789768184,47.22222222222222,0.019786953437824002,3.8758199567641856,99.50711938663746,38.29185520361991,9.95475113122172,32.01357466063348,644.0461249082772,9.451821665168097,0,0,0,0,0,0,0,0,0,0,0,0,10.937854220486905,7.435576363566089,3.675564142350655,4.510443359099833,2.9114936068836705,1.645237036692578,4.812904969730675,3.402000057675845,1.4993100508660462,1.6145058916563975,1.1220826990065735,0.5310170547920308
14,1404,1004,514,490,99.586,0,2,0,0,0,0,0,0,99.0521327014218,74.33414043583535,2.4213075060532687,17.675544794188863,1560.0633228279578,6.809179351348935,3,1,2,1,0,1,1,1,0,1,0,1,1.9520632764035548,1.2826668472650318,0.6682145093582881,0.8254592390308185,0.5290152198313363,0.2960388087229358,0.84528940049682455,0.5653422653943898,0.27942899925766895,0.28131463687591185,0.18830936203930562,0.09274670137768327
